53	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
107	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
157	52	19	47	90	-110	100	20	-97	53	19	-78	39	52	19	47	90	-110	100	20	-97	53	19	-78	39	
207	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
257	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
307	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
357	52	19	47	90	-111	101	20	-97	53	19	-77	39	52	19	47	90	-111	101	20	-97	53	19	-77	39	
408	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
460	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
510	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
560	52	19	47	90	-110	101	20	-97	53	19	-77	39	52	19	47	90	-110	101	20	-97	53	19	-77	39	
610	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
660	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
710	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
760	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
810	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
860	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
910	52	19	47	90	-110	101	20	-98	53	19	-77	39	52	19	47	90	-110	101	20	-98	53	19	-77	39	
960	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
1011	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
1061	52	19	47	90	-110	100	20	-97	53	19	-78	39	52	19	47	90	-110	100	20	-97	53	19	-78	39	
1111	52	19	47	90	-110	101	20	-97	53	19	-77	39	52	19	47	90	-110	101	20	-97	53	19	-77	39	
1161	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
1211	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
1261	52	19	48	90	-110	101	20	-97	53	19	-77	39	52	19	48	90	-110	101	20	-97	53	19	-77	39	
1317	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
1367	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
1417	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
1467	52	19	48	90	-110	100	20	-97	53	19	-77	39	52	19	48	90	-110	100	20	-97	53	19	-77	39	
1517	52	19	47	90	-110	100	20	-97	54	19	-77	39	52	19	47	90	-110	100	20	-97	54	19	-77	39	
1567	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
1617	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
1667	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
1717	52	19	47	90	-110	101	20	-97	53	19	-77	39	52	19	47	90	-110	101	20	-97	53	19	-77	39	
1767	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
1817	52	19	47	90	-110	100	19	-97	53	19	-77	39	52	19	47	90	-110	100	19	-97	53	19	-77	39	
1867	52	19	47	90	-110	101	20	-97	53	19	-77	39	52	19	47	90	-110	101	20	-97	53	19	-77	39	
1917	52	19	47	90	-111	100	20	-97	53	19	-78	39	52	19	47	90	-111	100	20	-97	53	19	-78	39	
1967	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
2017	52	19	47	90	-110	101	20	-97	53	19	-77	39	52	19	47	90	-110	101	20	-97	53	19	-77	39	
2067	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
2117	52	19	47	90	-110	100	20	-98	53	19	-77	39	52	19	47	90	-110	100	20	-98	53	19	-77	39	
2167	52	19	47	90	-110	101	20	-97	53	19	-77	39	52	19	47	90	-110	101	20	-97	53	19	-77	39	
2217	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
2267	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
2317	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
2367	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
2417	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
2467	51	19	47	90	-110	101	20	-97	53	19	-77	39	51	19	47	90	-110	101	20	-97	53	19	-77	39	
2517	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
2567	52	19	47	90	-110	101	20	-97	53	19	-77	39	52	19	47	90	-110	101	20	-97	53	19	-77	39	
2617	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
2667	52	19	47	90	-110	101	20	-97	53	19	-77	39	52	19	47	90	-110	101	20	-97	53	19	-77	39	
2717	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
2767	52	19	47	90	-110	100	20	-97	53	19	-78	39	52	19	47	90	-110	100	20	-97	53	19	-78	39	
2817	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
2867	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
2917	52	19	47	90	-111	100	20	-97	53	19	-77	39	52	19	47	90	-111	100	20	-97	53	19	-77	39	
2967	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
3017	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
3067	52	19	47	90	-110	101	20	-97	53	19	-77	39	52	19	47	90	-110	101	20	-97	53	19	-77	39	
3117	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
3167	52	19	48	90	-110	100	20	-97	53	19	-77	39	52	19	48	90	-110	100	20	-97	53	19	-77	39	
3217	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
3267	52	19	47	90	-110	100	20	-97	53	19	-77	39	52	19	47	90	-110	100	20	-97	53	19	-77	39	
61	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
111	52	19	47	90	-110	101	20	-36	53	19	-77	39	52	19	47	90	-110	101	20	-36	53	19	-77	39	
161	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
211	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
261	52	19	47	90	-110	100	20	-35	53	19	-77	39	52	19	47	90	-110	100	20	-35	53	19	-77	39	
311	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
361	52	19	47	90	-110	100	20	-36	53	19	-78	39	52	19	47	90	-110	100	20	-36	53	19	-78	39	
411	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
465	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
521	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
571	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
621	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
671	52	19	47	90	-110	100	20	-36	53	19	-78	39	52	19	47	90	-110	100	20	-36	53	19	-78	39	
721	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
771	52	19	47	90	-111	100	20	-36	53	19	-77	39	52	19	47	90	-111	100	20	-36	53	19	-77	39	
830	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
880	52	19	47	90	-110	101	20	-36	53	19	-78	39	52	19	47	90	-110	101	20	-36	53	19	-78	39	
930	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
980	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
1030	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
1080	52	19	47	90	-111	100	20	-36	53	19	-77	39	52	19	47	90	-111	100	20	-36	53	19	-77	39	
1130	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
1184	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
1234	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
1284	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
1334	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
1384	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
1437	52	19	47	90	-110	101	20	-36	53	19	-77	39	52	19	47	90	-110	101	20	-36	53	19	-77	39	
1488	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
1538	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
1589	52	19	47	90	-110	100	20	-37	53	19	-77	39	52	19	47	90	-110	100	20	-37	53	19	-77	39	
1639	52	19	47	90	-110	101	20	-36	53	19	-77	39	52	19	47	90	-110	101	20	-36	53	19	-77	39	
1689	52	19	47	90	-110	101	20	-36	53	19	-77	39	52	19	47	90	-110	101	20	-36	53	19	-77	39	
1740	51	19	47	90	-110	101	20	-36	53	19	-78	39	51	19	47	90	-110	101	20	-36	53	19	-78	39	
1790	52	19	47	90	-110	101	20	-36	53	19	-77	39	52	19	47	90	-110	101	20	-36	53	19	-77	39	
1840	52	19	47	90	-110	100	20	-36	53	19	-77	39	52	19	47	90	-110	100	20	-36	53	19	-77	39	
